ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-02,2294.0059368085513,-877.2585888140113,4616.92951669677,2294.0059368085513,2294.0059368085513,-393.084740131046,-393.084740131046,-393.084740131046,-172.03488485458638,-172.03488485458638,-172.03488485458638,-221.0498552764596,-221.0498552764596,-221.0498552764596,0.0,0.0,0.0,1900.9211966775053
2018-01-03,2294.9987578487544,-1837.298053092837,3540.5099704710374,2294.9987578487544,2294.9987578487544,-1363.850811222701,-1363.850811222701,-1363.850811222701,-1040.4661540527568,-1040.4661540527568,-1040.4661540527568,-323.384657169944,-323.384657169944,-323.384657169944,0.0,0.0,0.0,931.1479466260535
2018-01-04,2295.9915788889575,-503.00620244757306,4805.414814984483,2295.9915788889575,2295.9915788889575,-264.44997379101017,-264.44997379101017,-264.44997379101017,156.03583920896057,156.03583920896057,156.03583920896057,-420.4858129999708,-420.4858129999708,-420.4858129999708,0.0,0.0,0.0,2031.5416050979475
2018-01-05,2296.9843999291606,-681.370197378856,4901.544533420583,2296.9843999291606,2296.9843999291606,-91.3113861605839,-91.3113861605839,-91.3113861605839,419.720818464013,419.720818464013,419.720818464013,-511.0322046245968,-511.0322046245968,-511.0322046245968,0.0,0.0,0.0,2205.6730137685768
2018-01-06,2297.9772209693638,-855.3156817573745,4551.246134104444,2297.9772209693638,2297.9772209693638,-572.3358944485317,-572.3358944485317,-572.3358944485317,21.485158002687484,21.485158002687484,21.485158002687484,-593.8210524512191,-593.8210524512191,-593.8210524512191,0.0,0.0,0.0,1725.641326520832
2018-01-07,2298.970042009567,-810.741295028143,4708.720504282522,2298.970042009567,2298.970042009567,-464.1477747173868,-464.1477747173868,-464.1477747173868,203.64879672747017,203.64879672747017,203.64879672747017,-667.7965714448569,-667.7965714448569,-667.7965714448569,0.0,0.0,0.0,1834.8222672921802
2018-01-08,2299.9628630497705,-722.1810786619875,4754.475119963511,2299.9628630497705,2299.9628630497705,-320.4651777728366,-320.4651777728366,-320.4651777728366,411.6104265008376,411.6104265008376,411.6104265008376,-732.0756042736741,-732.0756042736741,-732.0756042736741,0.0,0.0,0.0,1979.497685276934
2018-01-09,2300.955684089973,-1433.006704435471,4204.012949537927,2300.955684089973,2300.955684089973,-958.0044529067328,-958.0044529067328,-958.0044529067328,-172.03488485532407,-172.03488485532407,-172.03488485532407,-785.9695680514089,-785.9695680514089,-785.9695680514089,0.0,0.0,0.0,1342.9512311832405
2018-01-10,2301.9485051301767,-2391.124967180305,3064.0482399910425,2301.9484146851055,2301.9485051301767,-1869.4682856395116,-1869.4682856395116,-1869.4682856395116,-1040.466154052529,-1040.466154052529,-1040.466154052529,-829.002131586983,-829.002131586983,-829.002131586983,0.0,0.0,0.0,432.48021949066515
2018-01-11,2302.9413261703794,-1233.8291421218807,4345.289593941978,2302.933356279109,2302.9413261703794,-704.8862969282383,-704.8862969282383,-704.8862969282383,156.03583920962936,156.03583920962936,156.03583920962936,-860.9221361378677,-860.9221361378677,-860.9221361378677,0.0,0.0,0.0,1598.0550292421412
2018-01-12,2303.9341472105825,-952.2906142213362,4582.347356314661,2303.9195167434304,2303.9341472105825,-461.9905637153588,-461.9905637153588,-461.9905637153588,419.7208184631022,419.7208184631022,419.7208184631022,-881.711382178461,-881.711382178461,-881.711382178461,0.0,0.0,0.0,1841.9435834952237
2018-01-13,2304.9269682507856,-1274.1194497186696,4215.887864523871,2304.8969348943197,2304.9270108268315,-870.1018670568003,-870.1018670568003,-870.1018670568003,21.48515800408658,21.48515800408658,21.48515800408658,-891.5870250608868,-891.5870250608868,-891.5870250608868,0.0,0.0,0.0,1434.8251011939853
2018-01-14,2305.9197892909892,-1281.3593008372281,4405.7485049730285,2305.8698097441934,2305.926959503351,-687.3496540585934,-687.3496540585934,-687.3496540585934,203.6487967281674,203.6487967281674,203.6487967281674,-890.9984507867609,-890.9984507867609,-890.9984507867609,0.0,0.0,0.0,1618.5701352323958
2018-01-15,2306.912610331192,-784.0864153457406,4394.829769267299,2306.846931061798,2306.9328668980565,-469.008209791363,-469.008209791363,-469.008209791363,411.61042650133726,411.61042650133726,411.61042650133726,-880.6186362927002,-880.6186362927002,-880.6186362927002,0.0,0.0,0.0,1837.9044005398289
2018-01-16,2307.9054313713955,-1352.0430393639065,4017.3162557673922,2307.8272348669416,2307.9376298922534,-1033.3650182522294,-1033.3650182522294,-1033.3650182522294,-172.03488485333853,-172.03488485333853,-172.03488485333853,-861.3301333988909,-861.3301333988909,-861.3301333988909,0.0,0.0,0.0,1274.540413119166
2018-01-17,2308.8982524115986,-2297.7022770990375,3112.6193815461374,2308.7846296702282,2308.9417992162826,-1874.6721025556944,-1874.6721025556944,-1874.6721025556944,-1040.4661540523011,-1040.4661540523011,-1040.4661540523011,-834.2059485033932,-834.2059485033932,-834.2059485033932,0.0,0.0,0.0,434.22614985590417
2018-01-18,2309.8910734518013,-1379.2369643850939,4630.175713147907,2309.753586407537,2309.952043843269,-644.4498786671395,-644.4498786671395,-644.4498786671395,156.03583920867334,156.03583920867334,156.03583920867334,-800.485717875813,-800.485717875813,-800.485717875813,0.0,0.0,0.0,1665.4411947846618
2018-01-19,2310.883894492005,-745.2704384508075,4863.700520000468,2310.721991478453,2310.9625033487564,-341.82687926619593,-341.82687926619593,-341.82687926619593,419.72081846457723,419.72081846457723,419.72081846457723,-761.5476977307732,-761.5476977307732,-761.5476977307732,0.0,0.0,0.0,1969.057015225809
2018-01-20,2311.876715532208,-1086.2635586283625,4358.593181118741,2311.6939070452,2311.9810881630247,-697.3920380732658,-697.3920380732658,-697.3920380732658,21.48515800238358,21.48515800238358,21.48515800238358,-718.8771960756494,-718.8771960756494,-718.8771960756494,0.0,0.0,0.0,1614.4846774589423
2018-01-21,2312.869536572411,-797.8815812223354,4395.392017145259,2312.6599869577867,2313.001620855137,-470.3833700480787,-470.3833700480787,-470.3833700480787,203.6487967288647,203.6487967288647,203.6487967288647,-674.0321667769433,-674.0321667769433,-674.0321667769433,0.0,0.0,0.0,1842.4861665243325
2018-01-22,2313.8623576126142,-555.4095340357704,4726.000433978981,2313.631782411689,2314.007858372446,-216.99633640633593,-216.99633640633593,-216.99633640633593,411.61042650098415,411.61042650098415,411.61042650098415,-628.6067629073202,-628.6067629073202,-628.6067629073202,0.0,0.0,0.0,2096.866021206278
2018-01-23,2314.8551786528174,-1120.0625952012551,4446.901785965727,2314.5949385836243,2315.028559758449,-756.228588967155,-756.228588967155,-756.228588967155,-172.03488485220356,-172.03488485220356,-172.03488485220356,-584.1937041149516,-584.1937041149516,-584.1937041149516,0.0,0.0,0.0,1558.6265896856623
2018-01-24,2315.84799969302,-1985.4912010182857,3528.6107092353905,2315.5689318514383,2316.0533233751653,-1582.812503934586,-1582.812503934586,-1582.812503934586,-1040.4661540527327,-1040.4661540527327,-1040.4661540527327,-542.3463498818531,-542.3463498818531,-542.3463498818531,0.0,0.0,0.0,733.0354957584341
2018-01-25,2316.8408207332236,-816.9142536953989,4605.958485417422,2316.5191675845185,2317.0758787407763,-348.50554678046734,-348.50554678046734,-348.50554678046734,156.0358392093421,156.0358392093421,156.0358392093421,-504.5413859898094,-504.5413859898094,-504.5413859898094,0.0,0.0,0.0,1968.3352739527563
2018-01-26,2317.8336417734267,-401.7242253232911,4957.6469106049135,2317.478214435929,2318.088788532489,-52.422206238122264,-52.422206238122264,-52.422206238122264,419.72081846413124,419.72081846413124,419.72081846413124,-472.14302470225346,-472.14302470225346,-472.14302470225346,0.0,0.0,0.0,2265.4114355353045
2018-01-27,2318.82646281363,-937.5701209089609,4504.086508106213,2318.432066340997,2319.1021710978935,-424.8844320992995,-424.8844320992995,-424.8844320992995,21.48515800298031,21.48515800298031,21.48515800298031,-446.36959010227974,-446.36959010227974,-446.36959010227974,0.0,0.0,0.0,1893.9420307143305
2018-01-28,2319.8192838538334,-495.9643838427402,4868.105643307869,2319.3962841510074,2320.1177678216045,-224.6145124923469,-224.6145124923469,-224.6145124923469,203.64879672956198,203.64879672956198,203.64879672956198,-428.26330922190886,-428.26330922190886,-428.26330922190886,0.0,0.0,0.0,2095.2047713614866
2018-01-29,2320.812104894036,-374.47230496231225,4934.941878328759,2320.3687400641443,2321.149914111422,-7.053631680324144,-7.053631680324144,-7.053631680324144,411.61042650192155,411.61042650192155,411.61042650192155,-418.6640581822457,-418.6640581822457,-418.6640581822457,0.0,0.0,0.0,2313.758473213712
2018-01-30,2321.8049259342392,-1122.988750133179,4238.993010293537,2321.337282526682,2322.1668044726157,-590.2226070182666,-590.2226070182666,-590.2226070182666,-172.0348848529412,-172.0348848529412,-172.0348848529412,-418.1877221653253,-418.1877221653253,-418.1877221653253,0.0,0.0,0.0,1731.5823189159728
2018-01-31,2322.797746974443,-1955.8162614109976,3760.0399092041116,2322.294975877736,2323.1769254459605,-1467.675874829086,-1467.675874829086,-1467.675874829086,-1040.4661540524185,-1040.4661540524185,-1040.4661540524185,-427.2097207766675,-427.2097207766675,-427.2097207766675,0.0,0.0,0.0,855.1218721453567
2018-02-01,2323.790568014646,-692.9566566832698,4722.780613731625,2323.257680015903,2324.188619272731,-289.81828960824424,-289.81828960824424,-289.81828960824424,156.0358392100109,156.0358392100109,156.0358392100109,-445.85412881825516,-445.85412881825516,-445.85412881825516,0.0,0.0,0.0,2033.9722784064018
2018-02-02,2324.7833890548486,-492.7124191555226,4979.143030223135,2324.228537254227,2325.212322729614,-54.267871145568506,-54.267871145568506,-54.267871145568506,419.7208184651418,419.7208184651418,419.7208184651418,-473.9886896107102,-473.9886896107102,-473.9886896107102,0.0,0.0,0.0,2270.51551790928
2018-02-03,2325.776210095052,-880.3171482266813,4683.189741035323,2325.1893496207845,2326.2252916767807,-489.7407190380647,-489.7407190380647,-489.7407190380647,21.485158004379393,21.485158004379393,21.485158004379393,-511.22587704244415,-511.22587704244415,-511.22587704244415,0.0,0.0,0.0,1836.0354910569874
2018-02-04,2326.769031135255,-563.3466867644241,4761.54643494731,2326.160902748533,2327.273050863627,-353.28122022408047,-353.28122022408047,-353.28122022408047,203.64879672792452,203.64879672792452,203.64879672792452,-556.930016952005,-556.930016952005,-556.930016952005,0.0,0.0,0.0,1973.4878109111744
2018-02-05,2327.761852175458,-565.2760923067106,4853.5719595203045,2327.1208653893023,2328.299878959053,-198.61990538693146,-198.61990538693146,-198.61990538693146,411.6104265015685,411.6104265015685,411.6104265015685,-610.2303318884999,-610.2303318884999,-610.2303318884999,0.0,0.0,0.0,2129.1419467885266
2018-02-06,2328.7546732156616,-1119.5961663420317,4428.321536788122,2328.077563655591,2329.357366861847,-842.0745142399231,-842.0745142399231,-842.0745142399231,-172.03488485410412,-172.03488485410412,-172.03488485410412,-670.0396293858191,-670.0396293858191,-670.0396293858191,0.0,0.0,0.0,1486.6801589757383
2018-02-07,2329.7474942558647,-2106.3952941098746,3353.0935387567242,2329.0411974070435,2330.424687764136,-1775.5443703004903,-1775.5443703004903,-1775.5443703004903,-1040.4661540522773,-1040.4661540522773,-1040.4661540522773,-735.0782162482132,-735.0782162482132,-735.0782162482132,0.0,0.0,0.0,554.2031239553744
2018-02-08,2330.740315296068,-1120.5613977085661,4300.248884435655,2330.0080009904777,2331.451298953089,-647.8666542070964,-647.8666542070964,-647.8666542070964,156.0358392106797,156.0358392106797,156.0358392106797,-803.9024934177762,-803.9024934177762,-803.9024934177762,0.0,0.0,0.0,1682.8736610889714
2018-02-09,2331.733136336271,-935.2474756871375,4524.074596528179,2330.979883784756,2332.492270845777,-455.2167525630095,-455.2167525630095,-455.2167525630095,419.7208184646955,419.7208184646955,419.7208184646955,-874.9375710277051,-874.9375710277051,-874.9375710277051,0.0,0.0,0.0,1876.5163837732614
2018-02-10,2332.725957376474,-1276.8852344967602,4140.1437942555185,2331.9289982227633,2333.5262776371446,-925.0279861236208,-925.0279861236208,-925.0279861236208,21.48515800382624,21.48515800382624,21.48515800382624,-946.5131441274472,-946.5131441274472,-946.5131441274472,0.0,0.0,0.0,1407.6979712528532
2018-02-11,2333.7187784166767,-1168.8770556951488,4210.193296339434,2332.8725719617546,2334.5761634565642,-813.252992091562,-813.252992091562,-813.252992091562,203.64879672973308,203.64879672973308,203.64879672973308,-1016.9017888212951,-1016.9017888212951,-1016.9017888212951,0.0,0.0,0.0,1520.4657863251148
2018-02-12,2334.7115994568803,-1015.9547918649181,4399.738934989001,2333.827667817188,2335.6006324149953,-672.7483517620991,-672.7483517620991,-672.7483517620991,411.6104265008005,411.6104265008005,411.6104265008005,-1084.3587782628995,-1084.3587782628995,-1084.3587782628995,0.0,0.0,0.0,1661.9632476947813
2018-02-13,2335.7044204970834,-1718.8177783416318,3622.0330631972906,2334.7820374972393,2336.62960749849,-1319.1973644637453,-1319.1973644637453,-1319.1973644637453,-172.03488485441656,-172.03488485441656,-172.03488485441656,-1147.1624796093286,-1147.1624796093286,-1147.1624796093286,0.0,0.0,0.0,1016.5070560333381
2018-02-14,2336.6972415372866,-2695.228142319727,2694.447923334527,2335.746892488144,2337.6529313330807,-2244.120531734238,-2244.120531734238,-2244.120531734238,-1040.466154052709,-1040.466154052709,-1040.466154052709,-1203.6543776815283,-1203.6543776815283,-1203.6543776815283,0.0,0.0,0.0,92.57670980304874
2018-02-15,2337.6900625774897,-1459.6763729880781,3982.547061158298,2336.7140028242443,2338.6783395896323,-1096.2419398894124,-1096.2419398894124,-1096.2419398894124,156.0358392097236,156.0358392097236,156.0358392097236,-1252.277779099136,-1252.277779099136,-1252.277779099136,0.0,0.0,0.0,1241.4481226880773
2018-02-16,2338.682883617693,-1300.4215615726362,4148.306978617539,2337.6768468409664,2339.705999317317,-871.8934634154851,-871.8934634154851,-871.8934634154851,419.72081846474543,419.72081846474543,419.72081846474543,-1291.614281880231,-1291.614281880231,-1291.614281880231,0.0,0.0,0.0,1466.7894202022076
2018-02-17,2339.675704657896,-1884.026516641807,3845.8551929281025,2338.6188854188167,2340.758184133968,-1298.9319911480513,-1298.9319911480513,-1298.9319911480513,21.485158004422942,21.485158004422942,21.485158004422942,-1320.4171491524742,-1320.4171491524742,-1320.4171491524742,0.0,0.0,0.0,1040.7437135098446
2018-02-18,2340.668525698099,-1672.2367178637612,3956.9031559582304,2339.552884702082,2341.793005585131,-1133.9920036447832,-1133.9920036447832,-1133.9920036447832,203.648796729319,203.648796729319,203.648796729319,-1337.6408003741021,-1337.6408003741021,-1337.6408003741021,0.0,0.0,0.0,1206.676522053316
2018-02-19,2341.6613467383027,-1105.0736879437968,4190.1450371523915,2340.5052412130553,2342.837990131028,-930.855300946715,-930.855300946715,-930.855300946715,411.61042650088496,411.61042650088496,411.61042650088496,-1342.4657274476,-1342.4657274476,-1342.4657274476,0.0,0.0,0.0,1410.8060457915876
2018-02-20,2342.6541677785053,-2016.9996575066014,3408.3981226112137,2341.457990283703,2343.9101443398204,-1506.3531388043548,-1506.3531388043548,-1506.3531388043548,-172.03488485328154,-172.03488485328154,-172.03488485328154,-1334.318253951073,-1334.318253951073,-1334.318253951073,0.0,0.0,0.0,836.3010289741505
2018-02-21,2343.6469888187085,-2756.5504643415675,2687.920235491612,2342.4184516560126,2344.944015595765,-2353.3508346987933,-2353.3508346987933,-2353.3508346987933,-1040.4661540524812,-1040.4661540524812,-1040.4661540524812,-1312.8846806463123,-1312.8846806463123,-1312.8846806463123,0.0,0.0,0.0,-9.703845880084828
2018-02-22,2344.6398098589116,-1471.591418975398,3982.6723488382913,2343.3699637721843,2345.9848265733135,-1122.0836570872627,-1122.0836570872627,-1122.0836570872627,156.03583920981137,156.03583920981137,156.03583920981137,-1278.119496297074,-1278.119496297074,-1278.119496297074,0.0,0.0,0.0,1222.5561527716488
2018-02-23,2345.632630899115,-1157.6316298124843,4096.974558549401,2344.3263087357755,2347.040320504977,-810.5266577741454,-810.5266577741454,-810.5266577741454,419.7208184647956,419.7208184647956,419.7208184647956,-1230.247476238941,-1230.247476238941,-1230.247476238941,0.0,0.0,0.0,1535.1059731249698
